Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
2021,July-Sept,1014216,6014202.0,304696,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,39141
2021,Jan-Mar,1049442,6025675.0,315869,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Fraud,0,0,0,0,0,1,,,,,,46173
2021,Apr-June,1041161,6004258.0,335769,East/Southeast Asian,F,Aged 65 years and older,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,62098
2021,Oct-Dec,1031677,6021776.0,314475,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,11,1,1,Drug Related,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,37223
2021,Jan-Mar,1019125,6025026.0,328594,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,42,0,0,Mischief,0,0,0,0,0,0,,,,,,23754
2021,Oct-Dec,1013550,6044214.0,325753,East/Southeast Asian,F,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,64434
2021,Apr-June,1020902,6054679.0,311641,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,42,0,0,Fraud,0,0,0,0,0,1,,,,,,62271
2021,Apr-June,1055684,6017458.0,301633,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,31,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,31900
2021,Oct-Dec,1041508,6023308.0,314536,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,65019
2021,Oct-Dec,1028676,6041882.0,325052,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,32,0,1,Assault,0,0,0,0,0,1,,,,,,41985
2021,Oct-Dec,1007385,6042466.0,334545,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,42,0,1,Impaired,0,0,0,0,0,1,,,,,,23978
2021,Jan-Mar,1046350,6020954.0,322364,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,13,0,1,Assault,0,0,0,0,0,1,,,,,,27319
2021,Oct-Dec,1047825,6057376.0,324842,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,32,0,0,Assault,0,0,0,0,0,0,,,,,,1858
2021,Apr-June,1033666,6046424.0,330632,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,49509
2021,Jan-Mar,1031605,6012693.0,315424,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,24790
2021,Jan-Mar,1022427,,325665,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,1,0,Drug Related,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2074
2021,July-Sept,1019505,6062868.0,318617,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,0,1,Impaired,0,0,0,0,0,1,,,,,,15107
2021,July-Sept,1019289,6061927.0,319464,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,63915
2021,July-Sept,1020709,6027424.0,326973,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,12,0,1,Assault,0,0,0,0,0,1,,,,,,3079
2021,Oct-Dec,1024940,6037786.0,333916,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,41,0,0,Assault,0,0,0,0,0,0,,,,,,21520
2021,Apr-June,1030506,6055273.0,304836,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,1,Impaired,0,0,0,0,0,1,,,,,,13704
2021,Oct-Dec,1045015,6023348.0,326755,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,52,0,1,Assault,0,0,0,1,0,0,,,,,,62555
2021,Jan-Mar,1032413,6017763.0,333058,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,32442
2021,Jan-Mar,1052016,6010964.0,309849,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,33,0,1,Fraud,0,0,0,0,0,0,,,,,,39741
2021,Oct-Dec,1059474,6009268.0,314160,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,40832
2021,Jan-Mar,1046693,6046001.0,311362,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,43,0,1,Assault,0,0,0,0,0,1,,,,,,15311
2021,July-Sept,1050844,6012054.0,315376,East/Southeast Asian,M,Aged 17 years and under,Youth (aged 17 years and under),41,0,1,Assault,0,0,0,0,0,0,,,,,,63719
2021,July-Sept,1016529,6031414.0,334770,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,43,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,3217
2021,Oct-Dec,1032808,6042254.0,332746,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,52014
2021,Oct-Dec,1024493,6053883.0,320947,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,31,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,63406
2021,Jan-Mar,1048370,6046093.0,336238,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,Harassment/Threatening,0,0,0,0,0,1,,,,,,49837
2021,Apr-June,1050950,6046175.0,334921,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,XX,0,0,Fraud,0,0,0,0,0,0,,,,,,23004
2021,Oct-Dec,1053048,6029943.0,323218,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,53,0,0,Mischief,0,0,0,0,0,0,,,,,,64538
2021,Oct-Dec,1021291,6020956.0,304520,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,64372
2021,Oct-Dec,1039587,6011488.0,317658,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,Break and Enter,0,0,0,0,0,0,,,,,,33263
2021,Oct-Dec,1005255,6002119.0,319141,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,32,0,0,Assault,0,0,0,0,0,1,,,,,,64396
2021,Oct-Dec,1039365,6002816.0,305981,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,26232
2021,Apr-June,1042939,6064297.0,302217,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,3267
2021,July-Sept,1010015,6034031.0,331465,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,52,0,1,Vehicle Related,0,0,0,0,0,1,,,,,,63662
2021,July-Sept,1005009,6057698.0,331849,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,41447
2021,Jan-Mar,1030261,6029299.0,336585,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,19922
2021,Jan-Mar,1031399,6010951.0,313696,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,22,0,0,Warrant,0,0,0,0,0,1,,,,,,48869
2021,July-Sept,1012183,6057560.0,310559,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Harassment/Threatening,0,0,0,0,0,1,,,,,,39689
2021,Oct-Dec,1048179,6047138.0,335138,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,11,0,0,Sexual Related Crime,0,0,0,0,0,0,,,,,,65209
2021,Apr-June,1056425,6014542.0,319554,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,36341
2021,July-Sept,1014631,6015340.0,312192,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,14,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,30100
2021,July-Sept,1003818,6034158.0,322524,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,51,0,1,Assault,0,0,0,0,0,0,,,,,,63698
2021,July-Sept,1040852,6063085.0,319266,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,47927
2021,Apr-June,1009643,6058462.0,309076,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,52,0,1,Assault,0,0,0,0,0,0,,,,,,45280
2021,Oct-Dec,1020430,6039918.0,336121,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,33,0,0,FTA/FTC/Compliance Check/Parollee,0,0,1,0,0,0,,,,,,60329
2021,Oct-Dec,1011059,6054677.0,333744,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,64724
2021,July-Sept,1020537,6028219.0,327031,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,37891
2021,Apr-June,1050185,6062102.0,302278,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,15747
2021,July-Sept,1020371,6051172.0,336092,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,0,1,Assault,0,0,0,0,0,0,,,,,,8279
2021,July-Sept,1022809,6033795.0,303677,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,63764
2021,July-Sept,1044500,6053973.0,313831,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Harassment/Threatening,0,0,0,0,0,0,,,,,,7346
2021,July-Sept,1049236,6008866.0,312195,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,63695
2021,July-Sept,1036400,6020839.0,305898,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,62473
2021,Jan-Mar,1037589,6013913.0,321272,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,31,0,1,Harassment/Threatening,0,0,0,0,0,1,,,,,,48920
2021,July-Sept,1042365,6033601.0,334589,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,1711
2021,Apr-June,1033147,6012261.0,329327,East/Southeast Asian,F,Aged 65 years and older,Not a youth,22,0,1,Assault,0,0,0,0,0,1,,,,,,62512
2021,Oct-Dec,1040790,6038718.0,316293,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,4929
2021,Apr-June,1027335,6042664.0,326840,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,42,0,0,Assault,0,0,0,0,0,1,,,,,,19423
2021,July-Sept,1001811,6022644.0,319215,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,33,0,1,Assault,0,0,0,0,0,0,,,,,,63156
2021,Oct-Dec,1015398,6053590.0,335159,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Impaired,0,0,0,0,0,0,,,,,,31942
2021,Apr-June,1053928,6026138.0,325608,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,12,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,27616
2021,July-Sept,1021874,6007288.0,312795,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,14,0,1,Assault,0,1,1,0,0,0,,,,,,63581
2021,Jan-Mar,1022931,6007403.0,328805,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,51,0,1,Assault,0,0,0,0,0,1,,,,,,61118
2021,July-Sept,1019939,6051916.0,307513,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,14,0,1,Assault,0,0,0,0,0,1,,,,,,55924
2021,Oct-Dec,1026390,6029105.0,307873,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,14,0,1,Impaired,0,0,0,0,0,0,,,,,,26104
2021,Oct-Dec,1023194,6031290.0,312074,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Police Category - Incident,1,0,0,0,0,1,,,,,,64548
2021,Jan-Mar,1058963,6056961.0,312139,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,42,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,20358
2021,July-Sept,1007418,6015134.0,300346,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,23,0,0,Sexual Related Crime,0,0,0,0,0,1,,,,,,28651
2021,Oct-Dec,1015198,6006983.0,313687,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Mischief,0,1,0,1,0,0,,,,,,8797
2021,July-Sept,1032215,6053905.0,335292,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,14211
2021,Jan-Mar,1029315,6019977.0,322804,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,33,0,1,Warrant,0,0,0,0,0,1,,,,,,25054
2021,July-Sept,1023713,6005060.0,314955,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,1,LLA,0,0,0,0,0,0,,,,,,63264
2021,Jan-Mar,1007567,6058532.0,328654,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,22,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,60202
2021,Oct-Dec,1030333,6009017.0,302306,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,33,0,1,Assault,0,0,1,0,0,0,,,,,,45402
2021,July-Sept,1027700,6053908.0,318272,East/Southeast Asian,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,8213
2021,Oct-Dec,1045469,6002433.0,303768,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,52,0,1,Drug Related,0,0,0,0,0,0,,,,,,38744
2021,Jan-Mar,1042408,6029354.0,329294,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,6226
2021,July-Sept,1014907,6030373.0,315078,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,51,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,63457
2021,Apr-June,1011246,6023399.0,322470,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,42,0,1,Assault,0,0,0,0,0,0,,,,,,37554
2021,Oct-Dec,1001833,6020494.0,303163,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,54,0,1,Assault,1,0,0,0,0,1,,,,,,51607
2021,Jan-Mar,1050237,6059707.0,309540,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,12934
2021,Apr-June,1028361,6002674.0,327615,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,53,0,1,Assault,0,0,0,0,0,1,,,,,,62564
2021,Apr-June,1046241,6007618.0,331556,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,59382
2021,Jan-Mar,1058852,6013649.0,323307,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,16489
2021,Oct-Dec,1016052,6001543.0,334629,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,64930
2021,July-Sept,1057423,6002759.0,305891,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,63890
2021,Apr-June,1002321,6031447.0,314748,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,13708
2021,Apr-June,1001544,6032211.0,320196,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,32,0,1,Police Category - Administrative,0,1,1,0,0,0,,,,,,22999
2021,Jan-Mar,1031695,6030870.0,323307,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,41,0,1,Assault,0,0,0,1,0,0,,,,,,16487
2021,Oct-Dec,1043516,6035707.0,328253,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,41,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,2410
2021,Jan-Mar,1037720,6046870.0,302100,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,22,0,1,Assault,0,0,0,0,0,1,,,,,,61472
2021,Oct-Dec,1020653,6054248.0,332066,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Assault,0,1,1,1,0,0,,,,,,25396
2021,Apr-June,1018195,6008377.0,302129,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Harassment/Threatening,0,0,0,0,0,0,,,,,,7358
2021,Oct-Dec,1048529,6003888.0,334493,East/Southeast Asian,M,Aged 17 years and under,Youth (aged 17 years and under),41,0,1,Assault,0,0,0,0,0,0,,,,,,39155
2021,Jan-Mar,1038511,6013628.0,317126,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,53,0,0,Weapons,0,0,0,0,0,0,,,,,,60456
2021,Oct-Dec,1031477,6036733.0,336238,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,31,0,1,Harassment/Threatening,0,0,0,0,0,1,,,,,,49842
2021,Oct-Dec,1005204,6059294.0,335388,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,32,0,1,Impaired,0,0,0,0,0,0,,,,,,12858
2021,July-Sept,1059771,6027410.0,335958,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,11,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,63474
2021,Apr-June,1019530,6062745.0,314853,East/Southeast Asian,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Weapons,0,0,0,0,0,0,,,,,,24145
2021,Jan-Mar,1038688,6005623.0,311519,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,42,0,1,Vehicle Related,0,0,0,0,0,1,,,,,,34027
2021,Apr-June,1012643,6037618.0,330354,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,32,0,1,Drug Related,0,0,0,0,0,0,,,,,,62335
2021,Jan-Mar,1049227,6045591.0,335521,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,33,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,60837
2021,Apr-June,1022911,6040604.0,335584,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,40370
2021,Oct-Dec,1057112,6014472.0,300668,East/Southeast Asian,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,62471
2021,Jan-Mar,1056354,6051410.0,302242,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,43,0,0,Harassment/Threatening,0,0,1,0,0,0,,,,,,3841
2021,Jan-Mar,1034834,6035045.0,333799,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,32,0,1,Assault,0,0,0,0,0,1,,,,,,25062
2021,Apr-June,1018279,6035580.0,335565,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,32,1,1,Drug Related,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,35836
2021,Oct-Dec,1015657,6018563.0,334706,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,53,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,12568
2021,Apr-June,1009351,6039086.0,306844,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,25958
2021,Apr-June,1023332,6019966.0,333414,East/Southeast Asian,F,Aged 55 to 64 years,Not a youth,XX,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,40524
2021,Jan-Mar,1039362,6000872.0,319568,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Mischief,0,0,0,0,0,1,,,,,,61291
2021,Apr-June,1055154,6040258.0,314740,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,48367
2021,Apr-June,1033408,6002883.0,309364,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,41,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,62372
2021,July-Sept,1010706,6027698.0,329777,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,22433
2021,Oct-Dec,1012284,6017819.0,312712,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,1,Assault,0,0,0,0,0,1,,,,,,65222
2021,Oct-Dec,1041393,6027595.0,327460,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,31,0,1,Assault,0,0,0,0,0,1,,,,,,58995
2021,Jan-Mar,1059939,6005413.0,316615,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,12,0,1,Assault,0,0,0,0,0,0,,,,,,60423
2021,Jan-Mar,1011512,6062954.0,321943,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,22,0,0,Assault,0,0,0,0,0,0,,,,,,60463
2021,Apr-June,1045834,6041307.0,324116,East/Southeast Asian,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,16002
2021,Apr-June,1021202,6031103.0,311904,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,24188
2021,Oct-Dec,1011059,6048587.0,331654,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,46435
2021,Oct-Dec,1044704,6039217.0,320343,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,32,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,48117
2021,July-Sept,1027587,6057253.0,309657,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,53990
2021,Jan-Mar,1054974,6031361.0,315530,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,29185
2021,Oct-Dec,1046071,6059495.0,313064,East/Southeast Asian,F,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,64061
2021,July-Sept,1021400,6004027.0,330251,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,63201
2021,July-Sept,1026350,6061353.0,322809,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Impaired,0,0,0,0,0,1,,,,,,63539
2021,Oct-Dec,1023285,6006800.0,319189,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,42,0,0,Assault,0,0,0,0,0,1,,,,,,39875
2021,July-Sept,1011141,6010302.0,335444,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,41,0,1,Assault,0,0,0,0,0,0,,,,,,64187
2021,Jan-Mar,1039696,6059856.0,309093,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,43,0,1,Assault,0,0,0,0,0,0,,,,,,43407
2021,Apr-June,1002767,6041589.0,305694,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,42,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,62079
2021,Jan-Mar,1024380,6039417.0,334726,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,23,1,1,Drug Related,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61716
2021,Apr-June,1019615,6020041.0,326402,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,45020
2021,July-Sept,1026915,6041706.0,335982,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,14,0,1,Mischief,0,0,0,1,0,0,,,,,,5766
2021,July-Sept,1019955,6027998.0,324232,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,51282
2021,Oct-Dec,1018128,6054203.0,326755,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,62554
2021,Oct-Dec,1052154,6050198.0,316256,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,14,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,49454
2021,Oct-Dec,1009883,6030492.0,332066,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,42,0,1,Assault,0,0,0,0,0,0,,,,,,25397
2021,Oct-Dec,1053957,6000380.0,301570,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,1,Impaired,0,0,0,0,0,1,,,,,,23826
2021,Oct-Dec,1033904,6053754.0,314326,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,42,0,0,Harassment/Threatening,0,0,0,0,0,1,,,,,,64473
2021,Oct-Dec,1020618,6000878.0,309593,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,23769
2021,Oct-Dec,1051122,6028866.0,333720,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,22,0,0,Assault,0,0,0,0,0,0,,,,,,49161
2021,July-Sept,1026582,6021746.0,324718,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,63634
2021,July-Sept,1024747,6039831.0,303865,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,0,0,Harassment/Threatening,0,0,0,0,0,0,,,,,,10755
2021,Oct-Dec,1019657,6030947.0,332379,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,0,0,Police Category - Incident,0,0,0,0,0,1,,,,,,58534
2021,Apr-June,1017915,6015463.0,313464,Latino,M,Aged 25 to 34 years,Not a youth,XX,0,1,LLA,0,1,1,1,0,0,,,,,,33841
2021,Oct-Dec,1051837,6022233.0,301847,Latino,M,Aged 18 to 24 years,Not a youth,14,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,60023
2021,July-Sept,1056812,6019161.0,306669,Latino,M,Aged 18 to 24 years,Not a youth,23,0,1,Assault,0,0,1,0,0,0,,,,,,33475
2021,Oct-Dec,1021087,6011734.0,331130,Latino,M,Aged 18 to 24 years,Not a youth,14,0,1,Impaired,0,0,0,0,0,1,,,,,,64357
2021,Oct-Dec,1050143,6045808.0,307824,Latino,M,Aged 35 to 44 years,Not a youth,23,0,1,Assault,0,0,0,0,0,0,,,,,,2762
2021,Apr-June,1045873,6059714.0,334242,Latino,M,Aged 55 to 64 years,Not a youth,32,0,1,Impaired,0,0,1,0,0,0,,,,,,33553
2021,Apr-June,1027182,6056033.0,308454,Latino,M,Aged 35 to 44 years,Not a youth,42,0,1,Assault,0,0,0,0,0,1,,,,,,37498
